Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
1,6,Pro Cup,"Luca Stolz, Maro Engel",Mercedes-AMG Team Toksport WRT,Mercedes-AMG GT3,1:32.094,,
2,89,Pro Cup,"Petru Razvan Umbrarescu, Jules Gounon",AKKA ASP,Mercedes-AMG GT GT3 2020,1:32.101,,0.007
3,87,Silver Cup,"Konstantin Tereschenko, Jim Pla",AKKA ASP,Mercedes-AMG GT3,1:32.249,,0.155
4,20,Pro-Am Cup,"Valentin Pierburg, Dominik Baumann",SPS automotive performance,Mercedes-AMG GT3,1:32.330,,0.236
5,54,Pro Cup,"Adrien De Leener, Christian Engelhart",Dinamic Motorsport,Porsche 911 GT3-R (991.II),1:32.365,,0.271
6,163,Pro Cup,"Norbert Siedler, Albert Costa",Emil Frey Racing,Lamborghini Huracan GT3 Evo,1:32.408,,0.314
7,90,Silver Cup,"Ezequiel Perez Companc, Rik Breukers",Madpanda Motorsport,Mercedes-AMG GT3,1:32.424,,0.330
8,7,Silver Cup,"Oscar Tunjo, Juuso Puhakka",Toksport WRT,Mercedes-AMG GT3,1:32.475,,0.381
9,93,Silver Cup,"Chris Froggatt, Edward Cheever",SKY - Tempesta Racing,Ferrari 488 GT3,1:32.490,,0.396
10,114,Silver Cup,"Konsta Lappalainen, Arthur Rougier",Emil Frey Racing,Lamborghini Huracan GT3 Evo,1:32.557,,0.463
11,38,Pro Cup,"Ben Barnicoat, Oliver Wilkinson",Jota,McLaren 720S GT3,1:32.559,,0.465
12,108,Pro Cup,"Stephane Richelmi, Nelson Panciatici",CMR,Bentley Continental GT3,1:32.566,,0.472
13,32,Pro Cup,"Charles Weerts, Dries Vanthoor",Team WRT,Audi R8 LMS GT3,1:32.612,,0.518
14,25,Pro Cup,"Leo Roussel, Christopher Haase",Sainteloc Racing,Audi R8 LMS GT3,1:32.757,,0.663
15,77,Pro-Am Cup,"Miguel Ramos, Henrique Chaves",Barwell Motorsport,Lamborghini Huracan GT3 Evo,1:32.786,,0.692
16,222,Pro Cup,"Julien Apotheloz, Klaus Bachler",Team Allied Racing,Porsche 911 GT3-R (991.II),1:32.836,,0.742
17,26,Pro Cup,"Aurelien Panis, Markus Winkelhock",Sainteloc Racing,Audi R8 LMS GT3,1:32.867,,0.773
18,159,Silver Cup,"Tuomas Tujula, Nicolai Kjaergaard",Garage 59,Aston Martin Vantage AMR GT3,1:32.891,,0.797
19,188,Pro-Am Cup,"Alexander West, Jonny Adam",Garage 59,Aston Martin Vantage AMR GT3,1:32.959,,0.865
20,66,Pro Cup,"Kikko Galbiati, Mattia Drudi",Attempto Racing,Audi R8 LMS GT3,1:32.971,,0.877
21,99,Silver Cup,"Dennis Marschall, Alex Aka",Attempto Racing,Audi R8 LMS GT3,1:33.017,,0.923
22,14,Silver Cup,"Ricardo Feller, Alex Fontana",Emil Frey Racing,Lamborghini Huracan GT3 Evo,1:33.024,,0.930
23,88,Pro Cup,"Timur Boguslavskiy, Raffaele Marciello",AKKA ASP,Mercedes-AMG GT3,1:33.033,,0.939
24,107,Silver Cup,"Ulysse De Pauw, Pierre Alexandre Jean",CMR,Bentley Continental GT3,1:33.051,,0.957
25,52,Pro-Am Cup,"Louis Machiels, Andrea Bertolini",AF Corse,Ferrari 488 GT3,1:33.186,,1.092
26,31,Silver Cup,"Frank Bird, Ryuichiro Tomita",Team WRT,Audi R8 LMS GT3,1:33.538,,1.444
DNS,30,Pro Cup,"Benjamin Goethe, Robin Frijns",Team WRT,Audi R8 LMS GT3,,,
