Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
32,50,Pro Cup,"Max Hesse, Neil Verhagen, Daniel Harper",Rowe Racing,BMW M4 GT3,1:38.212,,0.883
33,112,Gold Cup,"Maciej Blazek, Patryk Krupinski, Norbert Siedler",JP Motorsport,McLaren 720S GT3,1:38.269,,0.940
34,90,Silver Cup,"Sean Walkinshaw, Patrick Assenheimer, Ezequiel Perez Companc",Madpanda Motorsport,Mercedes-AMG GT3,1:38.293,,0.964
35,22,Silver Cup,"Dominik Fischli, Patrik Matthiesen, Joel Sturm",Allied Racing,Porsche 911 GT3-R (991.II),1:38.307,,0.978
36,21,Gold Cup,"Hugo Delacour, Cedric Sbirrazzuoli, Alessandro Balzan",AF Corse,Ferrari 488 GT3,1:38.345,,1.016
37,11,Silver Cup,"Thierry Vermeulen, Lorenzo Patrese, Hugo Valente",Tresor by Car Collection,Audi R8 LMS evo II GT3,1:38.363,,1.034
38,56,Silver Cup,"Giorgio Roda, Marius Nakken, Mikkel O. Pedersen",Dinamic Motorsport,Porsche 911 GT3-R (991.II),1:38.398,,1.069
39,93,Gold Cup,"Eddie Cheever, Martin Konrad, Chris Froggatt",SKY - Tempesta Racing,Mercedes-AMG GT3,1:38.451,,1.122
40,77,Silver Cup,"Alex MacDowall, Sam de Haan, Patrick Kujala",Barwell Motorsport,Lamborghini Huracan GT3 Evo,1:38.465,,1.136
41,33,Gold Cup,"Ryuichiro Tomita, Arnold Robin, Maxime Robin",Team WRT,Audi R8 LMS evo II GT3,1:38.479,,1.150
42,5,Gold Cup,"Florian Scholze, Arjun Maini, Hubert Haupt",Haupt Racing Team,Mercedes-AMG GT3,1:38.542,,1.213
43,52,Pro-AM Cup,"Stefano Costantini, Louis Machiels, Andrea Bertolini",AF Corse,Ferrari 488 GT3,1:38.558,,1.229
44,3,Silver Cup,"Jeffrey Kingsley, Sebastien Baud, Valdemar Eriksen",GetSpeed,Mercedes-AMG GT3,1:38.626,,1.297
45,98,Pro Cup,"Augusto Farfus, Nick Yelloly, Nicky Catsburg",Rowe Racing,BMW M4 GT3,1:38.698,,1.369
46,163,Silver Cup,"Marcus Paverud, Baptiste Moulin, Michael Dörrbecker",VSR,Lamborghini Huracan GT3 Evo,1:38.967,,1.638
47,31,Silver Cup,"Diego Menchaca, Lewis Proctor, Finlay Hutchison",Team WRT,Audi R8 LMS evo II GT3,1:39.168,,1.839
48,8,Gold Cup,"Nicolas Gomar, Loris Cabirou, Mike Parisy",AGS Events,Lamborghini Huracan GT3 Evo,1:39.174,,1.845
49,91,Gold Cup,"Alex Malykhin, Ayhancan Guven",Allied Racing,Porsche 911 GT3-R (991.II),1:39.298,,1.969
