Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
29,8,Bronze Cup,"Leonardo Gorini, Antonin Borga, Nicolas Jamin",AGS Events,Lamborghini Huracan GT3 EVO 2,2:11.259,,1.890
30,12,Silver Cup,"Loris Hezemans, Sam Dejonghe, Finlay Hutchison",ComToYou Racing,Audi R8 LMS GT3 EVO II,2:11.296,,1.927
31,11,Pro Cup,"Christopher Haase, Kobe Pauwels, Frederic Vervisch",ComToYou Racing,Audi R8 LMS GT3 EVO II,2:11.348,,1.979
32,10,Silver Cup,"Andrea Cola, Roee Meyuhas, Cesar Gazeau",Boutsen VDS,Audi R8 LMS GT3 EVO II,2:11.379,,2.010
33,44,Bronze Cup,"Frederic Makowiecki, Steven Palette, Clement Mateu",CLRT,Porsche 911 GT3 R (992),2:11.384,,2.015
34,21,Gold Cup,"Gilles Magnus, Nicolas Baert, Maxime Soulet",ComToYou Racing,Audi R8 LMS GT3 EVO II,2:11.402,,2.033
35,62,Bronze Cup,"Derek Pierce, Andrew James Meyrick, Kiern Jewiss",Team Parker Racing,Porsche 911 GT3 R (992),2:11.430,,2.061
36,99,Silver Cup,"Lorenzo Patrese, Pietro Delli Guanti, Alex Aka",Tresor Attempto Racing,Audi R8 LMS GT3 EVO II,2:11.492,,2.123
37,9,Gold Cup,"Adam Eteki, Alberto di Folco, Aurelien Panis",Boutsen VDS,Audi R8 LMS GT3 EVO II,2:11.544,,2.175
38,93,Bronze Cup,"Chris Froggatt, Jonathan Hui, Eddie Cheever",SKY - Tempesta Racing,McLaren 720S GT3 EVO,2:11.661,,2.292
39,79,Bronze Cup,"Arjun Maini, Sebastien Baud, Hubert Haupt",Haupt Racing Team,Mercedes-AMG GT3 EVO,2:11.724,,2.355
40,78,Pro-AM Cup,"Rob Collard, Dennis Lind",Barwell Motorsport,Lamborghini Huracan GT3 EVO 2,2:11.822,,2.453
41,31,Bronze Cup,"Jens Klingmann, Lewis Proctor, Darren Leung",Team WRT,BMW M4 GT3,2:11.857,,2.488
42,5,Gold Cup,"Charlie Fagg, Sam de Haan, Dean Macdonald",Optimum Motorsport,McLaren 720S GT3 EVO,2:11.888,,2.519
43,56,Silver Cup,"Tanart Sathienthirakul, Jop Rappange, Daniele Di Amato",Dinamic GT with Car Collection,Porsche 911 GT3 R (992),2:11.893,,2.524
44,81,Bronze Cup,"Alain Valente, Reema Juffali, Ralf Aron",Theeba Motorsport,Mercedes-AMG GT3 EVO,2:11.975,,2.606
45,911,Bronze Cup,"Joel Sturm, Alex Malykhin, Klaus Bachler",Pure Rxcing,Porsche 911 GT3 R (992),2:12.014,,2.645
46,38,Pro-AM Cup,"Samantha Tan, Isaac Tutumlu Lopez, Jon Miller",ST Racing with Rinaldi,Ferrari 296 GT3,2:12.158,,2.789
47,159,Pro Cup,"Nicolai Kjaergaard, Benjamin Goethe, Marvin Kirchhöfer",Garage 59,McLaren 720S GT3 EVO,2:12.427,,3.058
48,52,Bronze Cup,"Louis Machiels, Jef Machiels, Andrea Bertolini",AF Corse,Ferrari 296 GT3,2:12.791,,3.422
49,90,Silver Cup,"Alexey Nesov, Magnus Gustavsen, Ezequiel Perez Companc",Madpanda Motorsport,Mercedes-AMG GT3 EVO,2:13.009,,3.640
50,188,Bronze Cup,"Henrique Chaves, Miguel Ramos, Louis Prette",Garage 59,McLaren 720S GT3 EVO,2:13.134,,3.765
51,33,Silver Cup,"Romain Leroux, Jeffrey Kingsley, Jacob Riegel",Bullitt Racing,Aston Martin Vantage GT3,2:13.476,,4.107
52,2,Pro-AM Cup,"Lance Bergstein, Andrzej Lewandowski, Aaron Walker",GetSpeed,Mercedes-AMG GT3 EVO,2:14.114,,4.745
53,35,Bronze Cup,"Thomas Neubauer, Anders Buchardt, James Kell",Walkenhorst Motorsport,BMW M4 GT3,2:15.594,,6.225
54,888,Pro-AM Cup,"Arthur Rougier, Erwin Creed",CSA Racing,Audi R8 LMS GT3 EVO II,2:16.121,,6.752
