Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
1,88,Pro Cup,"Raffaele Marciello, Timur Boguslavskiy",AKKODIS ASP Team,Mercedes-AMG GT3 EVO,1:32.992,38,
2,14,Pro Cup,"Giacomo Altoe, Konsta Lappalainen",Emil Frey Racing,Ferrari 296 GT3,1:33.222,38,7.461
3,32,Pro Cup,"Charles Weerts, Dries Vanthoor",Team WRT,BMW M4 GT3,1:32.445,38,15.909
4,12,Pro Cup,"Frederic Vervisch, Nicolas Baert",ComToYou Racing,Audi R8 LMS GT3 EVO II,1:33.351,38,18.057
5,69,Pro Cup,"Albert Costa, Thierry Vermeulen",Emil Frey Racing,Ferrari 296 GT3,1:32.620,38,18.438
6,9,Gold Cup,"Aurelien Panis, Alberto di Folco",Boutsen VDS,Audi R8 LMS GT3 EVO II,1:32.943,38,23.124
7,60,Pro Cup,"Franck Perera, Jordan Pepper",VSR,Lamborghini Huracan GT3 EVO 2,1:32.909,38,27.453
8,46,Pro Cup,"Valentino Rossi, Maxime Martin",Team WRT,BMW M4 GT3,1:32.711,38,28.043
9,11,Pro Cup,"Lucas Legeret, Christopher Haase",ComToYou Racing,Audi R8 LMS GT3 EVO II,1:32.486,38,28.351
10,40,Pro Cup,"Ricardo Feller, Mattia Drudi",Tresor Orange 1,Audi R8 LMS GT3 EVO II,1:32.736,38,34.220
11,30,Gold Cup,"Niklas Krütten, Calan Williams",Team WRT,BMW M4 GT3,1:33.433,38,34.808
12,77,Silver Cup,"Jordan Love, Frank Bird",Haupt Racing Team,Mercedes-AMG GT3 EVO,1:33.239,38,35.529
13,188,Bronze,"Henrique Chaves, Miguel Ramos",Garage 59,McLaren 720S GT3 EVO,1:33.276,38,37.401
14,10,Gold Cup,"Adam Eteki, Cesar Gazeau",Boutsen VDS,Audi R8 LMS GT3 EVO II,1:33.452,38,40.860
15,31,Pro Cup,"Jean-Baptiste Simmenauer, Thomas Neubauer",Team WRT,BMW M4 GT3,1:33.326,38,44.057
16,90,Silver Cup,"Ezequiel Perez Companc, Jesse Salmenautio",Madpanda Motorsport,Mercedes-AMG GT3 EVO,1:33.939,38,53.483
17,25,Pro Cup,"Erwan Bastard, Patric Niederhauser",Sainteloc Junior Team,Audi R8 LMS GT3 EVO II,1:32.586,38,54.060
18,99,Silver Cup,"Lorenzo Patrese, Alex Aka",Tresor Attempto Racing,Audi R8 LMS GT3 EVO II,1:33.165,38,55.377
19,26,Gold Cup,"Paul Evrard, Simon Gachet",Sainteloc Junior Team,Audi R8 LMS GT3 EVO II,1:33.463,38,56.762
20,54,Pro Cup,"Adrien De Leener, Christian Engelhart",Dinamic GT,Porsche 911 GT3 R (992),1:32.817,38,57.525
21,911,Bronze,"Ayhancan Güven, Alex Malykhin",Pure Rxcing,Porsche 911 GT3 R (992),1:33.395,38,58.820
22,27,Pro Cup,"Christopher Mies, Gregoire Demoustier",Sainteloc Junior Team,Audi R8 LMS GT3 EVO II,1:33.508,38,1:07.686
23,112,Bronze,"Norbert Siedler, Patryk Krupinski",JP Motorsport,McLaren 720S GT3 EVO,1:33.867,38,1:09.098
24,81,Bronze,"Fabian Schiller, Reema Juffali",Theeba Motorsport,Mercedes-AMG GT3 EVO,1:33.858,38,1:11.967
25,79,Bronze,"Sebastien Baud, Hubert Haupt",Haupt Racing Team,Mercedes-AMG GT3 EVO,1:33.831,38,1:13.081
26,28,Silver Cup,"Leonardo Moncini, Jacopo Guidetti",Nova Race,Honda NSX GT3,1:34.152,38,1:21.477
27,119,Silver Cup,"Baptiste Moulin, Marcus Paverud",VSR,Lamborghini Huracan GT3 EVO 2,1:33.964,38,1:22.321
28,71,Silver Cup,"Sean Hudspeth, Nicola Marinangeli",AF Corse,Ferrari 488 GT3,1:34.617,38,1:31.900
29,91,Bronze,"Robert Renauer, Ralf Bohn",Herberth Motorsport,Porsche 911 GT3 R (992),1:34.195,38,1:33.378
30,55,Bronze,"Christopher Zöchling, Philipp Sager",Dinamic GT,Porsche 911 GT3 R (992),1:34.197,37,7.119
31,333,Silver Cup,"Pietro Delli Guanti, Alessio Deledda",Tresor Attempto Racing,Audi R8 LMS GT3 EVO II,1:34.186,37,16.625
32,44,Bronze,"Steven Palette, Marco Cassara",CLRT,Porsche 911 GT3 R (992),1:34.075,37,17.946
33,87,Bronze,"Jim Pla, Eric Debard",AKKODIS ASP Team,Mercedes-AMG GT3 EVO,1:34.256,37,32.616
34,68,Silver Cup,"Erwin Zanotti, Diego Di Fabio",Nova Race,Honda NSX GT3,1:33.915,37,38.843
35,52,Bronze,"Andrea Bertolini, Louis Machiels",AF Corse,Ferrari 296 GT3,1:34.293,37,47.969
36,66,Bronze,"Dennis Marschall, Andrey Mukovoz",Tresor Attempto Racing,Audi R8 LMS GT3 EVO II,1:33.484,37,1:07.381
37,18,Silver Cup,"Nicholas Risitano, Fidel Castillo",GSM AB1 GT3 Team,Lamborghini Huracan GT3 Evo,1:36.528,36,1:14.416
NC,163,Silver Cup,"Yuki Nemoto, Mattia Michelotto",VSR,Lamborghini Huracan GT3 EVO 2,1:34.456,9,-45:10.905
NC,111,Pro Cup,"Dean Macdonald, Christian Klien",JP Motorsport,McLaren 720S GT3 EVO,1:33.748,7,-49:02.764
NC,159,Pro Cup,"Nicolai Kjaergaard, Benjamin Goethe",Garage 59,McLaren 720S GT3 EVO,,1,-58:21.482
NC,126,Bronze,"Loris Spinelli, Dmitry Gvazava",Imperiale Racing,Lamborghini Huracan GT3 Evo,,,
NC,21,Gold Cup,"Gilles Magnus, Finlay Hutchison",ComToYou Racing,Audi R8 LMS GT3 EVO II,,,
