Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
18,54,Pro Cup,"Klaus Bachler, Come Ledogar, Matteo Cairoli",Dinamic Motorsport,Porsche 911 GT3-R (991.II),1:41.081,,0.977
19,11,Silver Cup,"Lorenzo Patrese, Hugo Valente, Axel Blom",Tresor by Car Collection,Audi R8 LMS GT3 EVO2,1:41.105,,1.001
20,777,Silver Cup,"Fabian Schiller, Al Faisal Al Zubair, Axcil Jefferies",Al Manar Racing by HRT,Mercedes-AMG GT3,1:41.127,,1.023
21,2,Pro Cup,"Maro Engel, Steijn Schothorst, Luca Stolz",Mercedes-AMG Team GetSpeed,Mercedes-AMG GT3,1:41.194,,1.090
22,38,Pro Cup,"Rob Bell, Oliver Wilkinson, Marvin Kirchhöfer",Jota,McLaren 720S GT3,1:41.237,,1.133
23,4,Silver Cup,"Jordan Love, Jannes Fittje, Alain Valente",Haupt Racing Team,Mercedes-AMG GT3,1:41.242,,1.138
24,26,Silver Cup,"Cesar Gazeau, Nicolas Baert, Aurelien Panis",Sainteloc Junior Team,Audi R8 LMS GT3 EVO2,1:41.255,,1.151
25,911,Gold Cup,"Ralf Bohn, Alfred Renauer, Robert Renauer",Herberth Motorsport,Porsche 911 GT3-R (991.II),1:41.380,,1.276
26,56,Silver Cup,"Giorgio Roda, Mauro Calamia, Marius Nakken",Dinamic Motorsport,Porsche 911 GT3-R (991.II),1:41.504,,1.400
27,63,Pro Cup,"Jack Aitken, Albert Costa, Mirko Bortolotti",Emil Frey Racing,Lamborghini Huracan GT3 Evo,1:41.773,,1.669
28,97,Gold Cup,"Valentin Hasse Clot, Theo Nouet, Andrew Howard",Beechdean AMR,Aston Martin Vantage AMR GT3,1:41.787,,1.683
29,93,Gold Cup,"Jonathan Hui, Chris Froggatt, Edward Cheever",SKY - Tempesta Racing,Mercedes-AMG GT3,1:41.838,,1.734
30,30,Silver Cup,"Thomas Neubauer, Benjamin Goethe, Jean-Baptiste Simmenauer",Team WRT,Audi R8 LMS GT3 EVO2,1:41.887,,1.783
31,5,Gold Cup,"Hubert Haupt, Florian Scholze, Arjun Maini",Haupt Racing Team,Mercedes-AMG GT3,1:42.071,,1.967
32,19,Pro Cup,"Arthur Rougier, Leo Roussel, Giacomo Altoe",Emil Frey Racing,Lamborghini Huracan GT3 Evo,1:42.079,,1.975
33,112,Silver Cup,"Patryk Krupinski, Maciej Blazek, Christopher Brück",JP Motorsport,McLaren 720S GT3,1:42.082,,1.978
34,3,Silver Cup,"Jeff Kingsley, Valdemar Eriksen, Sebastien Baud",GetSpeed,Mercedes-AMG GT3,1:42.116,,2.012
35,159,Silver Cup,"Ethan Siminoni, Vargas Manuel Maldonado, Nicolai Kjaergaard",Garage 59,McLaren 720S GT3,1:42.139,,2.035
36,83,Gold Cup,"Rahel Frey, Sarah Bovy, Michelle Gatting",Iron Dames,Ferrari 488 GT3,1:42.262,,2.158
37,52,Pro-AM Cup,"Stefano Costantini, Louis Machiels, Andrea Bertolini",AF Corse,Ferrari 488 GT3,1:42.459,,2.355
38,31,Silver Cup,"Finlay Hutchison, Diego Menchaca, Louis Proctor",Team WRT,Audi R8 LMS GT3 EVO2,1:42.529,,2.425
39,22,Silver Cup,"Patrik Matthiesen, Dominik Fischli, Joel Sturm",Allied Racing,Porsche 911 GT3-R (991.II),1:42.669,,2.565
40,14,Silver Cup,"Stuart White, Tuomas Tujula, Konsta Lappalainen",Emil Frey Racing,Lamborghini Huracan GT3 Evo,1:42.689,,2.585
41,188,Pro-AM Cup,"Henrique Chaves, Miguel Ramos, Alexander West",Garage 59,McLaren 720S GT3,1:42.847,,2.743
42,27,Silver Cup,"Dennis Fetzer, Jordan Witt, Brandon Leitch",Leipert Motorsport,Lamborghini Huracan GT3 Evo,1:42.897,,2.793
43,20,Pro-AM Cup,"Dominik Baumann, Valentin Pierburg, Ian Loggie",SPS automotive performance,Mercedes-AMG GT3,1:42.912,,2.808
44,90,Silver Cup,"Ezequiel Perez Companc, Sean Walkinshaw, Dusan Borkovic",Madpanda Motorsport,Mercedes-AMG GT3,1:43.009,,2.905
45,7,Gold Cup,"Oliver Millroy, Brendan Iribe, Frederik Schandorff",Inception Racing,McLaren 720S GT3,1:43.119,,3.015
46,10,Gold Cup,"Adam Eteki, Karim Ojjeh, Benjamin Lessennes",Boutsen Racing,Audi R8 LMS GT3 EVO2,1:43.365,,3.261
47,163,Silver Cup,"Marcus Paverud, Baptiste Moulin, Michael Dörrbecker",VSR,Lamborghini Huracan GT3 Evo,1:43.529,,3.425
48,78,Gold Cup,"Ben Barker, Alex Malykhin, James Dorlin",Barwell Motorsport,Lamborghini Huracan GT3 Evo,1:43.760,,3.656
49,33,Gold Cup,"Ryuichiro Tomita, Arnold Robin, Maxime Robin",Team WRT,Audi R8 LMS GT3 EVO2,1:43.840,,3.736
50,77,Gold Cup,"Sandy Mitchell, Rob Collard, Alex MacDowall",Barwell Motorsport,Lamborghini Huracan GT3 Evo,1:45.031,,4.927
51,8,Gold Cup,"Mike Parisy, Loris Cabirou, Nicolas Gomar",AGS Events,Lamborghini Huracan GT3 Evo,1:46.052,,5.948
52,107,Pro-AM Cup,"Nigel Bailly, Matthieu De Robiano, Stephane Lemeret",CMR,Bentley Continental GT3,1:46.149,,6.045
