Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
1,32,Pro Cup,"Charles Weerts, Dries Vanthoor",Team WRT,Audi R8 LMS evo II GT3,1:31.268,,
2,112,Pro Cup,"Vincent Abril, Dennis Lind",JP Motorsport,McLaren 720S GT3,1:31.301,,0.033
3,89,Pro Cup,"Timur Boguslavskiy, Raffaele Marciello",AKKODIS ASP,Mercedes-AMG GT3,1:31.534,,0.266
4,12,Pro Cup,"Lorenzo Patrese, Mattia Drudi",Tresor by Car Collection,Audi R8 LMS evo II GT3,1:31.628,,0.360
5,11,Pro Cup,"Simon Gachet, Christopher Haase",Tresor by Car Collection,Audi R8 LMS evo II GT3,1:31.681,,0.413
6,30,Silver Cup,"Thomas Neubauer, Benjamin Goethe",Team WRT,Audi R8 LMS evo II GT3,1:31.733,,0.465
7,53,Silver Cup,"Pierre Alexandre Jean, Ulysse De Pauw",AF Corse,Ferrari 488 GT3,1:31.745,,0.477
8,25,Pro Cup,"Aurelien Panis, Patric Niederhauser",Sainteloc Junior Team,Audi R8 LMS evo II GT3,1:31.845,,0.577
9,33,Pro Cup,"Jean-Baptiste Simmenauer, Christopher Mies",Team WRT,Audi R8 LMS evo II GT3,1:31.898,,0.630
10,26,Silver Cup,"Nicolas Baert, Lucas Legeret",Sainteloc Junior Team,Audi R8 LMS evo II GT3,1:31.962,,0.694
11,66,Pro Cup,"Pieter Schothorst, Dennis Marschall",Attempto Racing,Audi R8 LMS evo II GT3,1:32.024,,0.756
12,93,Silver Cup,"Eddie Cheever, Chris Froggatt",SKY - Tempesta Racing,Mercedes-AMG GT3,1:32.084,,0.816
13,99,Silver Cup,"Alex Aka, Nicolas Schöll",Attempto Racing,Audi R8 LMS evo II GT3,1:32.109,,0.841
14,87,Silver Cup,"Casper Stevenson, Thomas Drouet",AKKODIS ASP,Mercedes-AMG GT3,1:32.132,,0.864
15,46,Pro Cup,"Valentino Rossi, Frederic Vervisch",Team WRT,Audi R8 LMS evo II GT3,1:32.246,,0.978
16,86,Silver Cup,"Igor Walilko, Petru Razvan Umbrarescu",AKKODIS ASP,Mercedes-AMG GT3,1:32.263,,0.995
17,888,Silver Cup,"Mattia Di Giusto, Jonathan Cecotto",LP Racing,Lamborghini Huracan GT3 Evo,1:32.655,,1.387
18,54,Pro Cup,"Adrien De Leener, Christian Engelhart",Dinamic Motorsport,Porsche 911 GT3-R (991.II),1:32.775,,1.507
19,188,Pro-Am Cup,"Miguel Ramos, Dean Macdonald",Garage 59,McLaren 720S GT3,1:32.803,,1.535
20,56,Pro Cup,"Giorgio Roda, Klaus Bachler",Dinamic Motorsport,Porsche 911 GT3-R (991.II),1:32.838,,1.570
21,111,Pro-Am Cup,"Patryk Krupinski, Norbert Siedler",JP Motorsport,McLaren 720S GT3,1:32.843,,1.575
22,21,Pro-Am Cup,"Hugo Delacour, Cedric Sbirrazzuoli",AF Corse,Ferrari 488 GT3,1:32.847,,1.579
23,159,Silver Cup,"Vargas Manuel Maldonado, Ethan Simioni",Garage 59,McLaren 720S GT3,1:32.992,,1.724
24,52,Pro-Am Cup,"Louis Machiels, Andrea Bertolini",AF Corse,Ferrari 488 GT3,1:33.185,,1.917
25,663,Pro Cup,"Alberto di Folco, Albert Costa",Imperiale Racing,Lamborghini Huracan GT3 Evo,1:36.063,,4.795
26,18,Silver Cup,"Danny Kroes, Daan Pijl",GSM NOVAMARINE,Lamborghini Huracan GT3 Evo,1:36.493,,5.225
DSQ,88,Pro Cup,"Jules Gounon, Jim Pla",AKKODIS ASP,Mercedes-AMG GT3,,,
